1,Snacks,2011-04-23,303798854,943
2,Personal Care,2011-09-16,254930722,482
2,Vegetables,2015-11-25,892447173,346
2,Cosmetics,2017-04-23,511709535,133
6,Personal Care,2014-03-17,178391635,504
6,Clothes,2011-10-27,668272864,202
4,Household,2014-05-29,824382150,931
5,Personal Care,2016-03-22,593731486,407
6,Cosmetics,2013-04-18,943557202,221
3,Meat,2014-01-27,211408126,336
2,Snacks,2016-08-22,902943408,962
2,Cosmetics,2010-05-14,703287923,194
3,Household,2014-05-17,674977958,494
2,Clothes,2012-02-26,857124841,409
4,Beverages,2011-07-31,110796964,195
3,Clothes,2011-05-22,183444917,153
3,Clothes,2016-03-23,319209325,357
3,Vegetables,2017-06-26,887230813,153
4,Fruits,2016-05-16,125061595,509
3,Office Supplies,2011-08-17,219544875,370
1,Fruits,2010-11-19,741011798,493
3,Cosmetics,2017-02-20,239700067,376
6,Household,2015-05-25,716459071,252
3,Cosmetics,2013-05-16,181116330,136
3,Household,2014-10-16,458720672,225
5,Snacks,2014-01-19,304528415,543
2,Cereal,2017-01-29,724391973,297
3,Vegetables,2011-03-14,960522925,812
2,Snacks,2013-09-18,658344829,752
2,Personal Care,2013-03-23,175718867,451
2,Vegetables,2016-08-24,732287108,807
3,Personal Care,2010-12-28,845275056,256
3,Personal Care,2011-08-26,745526492,380
2,Household,2016-01-27,894027745,769
3,Office Supplies,2011-05-28,922077643,111
4,Snacks,2016-02-27,981287515,354
5,Meat,2015-10-26,393581187,301
2,Vegetables,2011-07-20,316677749,761
4,Household,2014-03-23,272890794,166
3,Office Supplies,2016-05-15,969212424,183
4,Fruits,2012-01-21,773209893,612
4,Vegetables,2015-10-26,636931788,102
3,Baby Food,2015-02-27,965114438,122
5,Snacks,2010-03-24,838477694,295
6,Household,2013-03-14,828116643,350
3,Household,2014-06-25,760585486,150
3,Snacks,2013-11-27,481831014,327
3,Baby Food,2015-03-15,521196830,411
2,Beverages,2017-02-16,124144494,189
4,Household,2015-02-24,778793179,534
5,Clothes,2010-09-17,564917695,198
6,Baby Food,2016-01-15,526658666,141
2,Cereal,2015-05-19,821623122,631
3,Beverages,2013-12-22,881986558,263
5,Snacks,2016-11-25,850134360,243
2,Household,2014-08-30,364532220,102
5,Snacks,2012-07-26,965217006,781
5,Cosmetics,2017-01-22,806925046,155
2,Household,2016-09-16,814705169,413
3,Fruits,2016-04-18,633918702,656
3,Household,2010-04-22,880239474,641
2,Household,2013-01-22,788910901,257
4,Clothes,2011-11-19,110650622,101
4,Personal Care,2012-01-25,757821309,284
5,Snacks,2013-11-24,156025016,120
1,Meat,2012-03-22,594373071,257
4,Meat,2014-04-20,832289302,640
6,Office Supplies,2013-04-28,149510037,115
2,Cosmetics,2014-11-24,596084105,892
4,Fruits,2010-07-21,242372834,163
1,Fruits,2011-10-24,829050052,220
2,Personal Care,2016-02-14,117102086,111
2,Household,2010-08-19,437827765,914
2,Personal Care,2015-07-17,834380996,415
3,Snacks,2011-12-25,560437762,471
2,Office Supplies,2017-05-21,813667047,532
2,Cereal,2013-03-23,801314723,666
4,Fruits,2014-04-17,429813754,204
5,Snacks,2013-05-14,909003484,310
3,Clothes,2010-01-15,684148108,124
2,Baby Food,2017-02-19,131858956,141
1,Household,2014-06-22,599059855,199
2,Office Supplies,2013-03-20,352987134,293
2,Office Supplies,2014-03-31,431189620,390
1,Vegetables,2013-01-21,662178027,186
5,Household,2016-11-28,872293269,493
2,Meat,2011-08-14,378039395,332
2,Office Supplies,2016-04-28,565358006,447
1,Baby Food,2012-04-26,807421576,453
5,Fruits,2012-11-17,110332620,604
3,Beverages,2012-01-13,354951369,217
1,Vegetables,2013-10-30,173615586,506
1,Cereal,2010-06-23,755205190,998
6,Cereal,2014-07-14,935415732,107
4,Office Supplies,2012-08-27,320614373,303
4,Cosmetics,2010-03-19,145224940,109
5,Vegetables,2013-08-25,363983762,885
1,Beverages,2011-07-13,101939666,161
2,Clothes,2016-03-18,804453980,167
5,Meat,2017-06-19,807648169,360
2,Personal Care,2016-03-22,978259408,428
2,Meat,2013-06-29,774875867,672
3,Cereal,2016-06-23,605666244,104
2,Cereal,2011-12-23,195155656,114
1,Household,2010-07-25,721517932,102
4,Beverages,2016-04-25,283239400,180
4,Fruits,2013-08-16,291131103,704
4,Personal Care,2016-08-23,971426427,312
1,Fruits,2012-09-23,857499921,147
3,Personal Care,2014-07-27,679117572,274
3,Cereal,2012-09-20,475726735,815
2,Baby Food,2011-08-19,239775168,582
3,Household,2015-08-13,685374200,317
3,Vegetables,2015-11-28,979231870,484
3,Fruits,2014-10-19,807275664,668
3,Cereal,2013-08-24,438960731,830
3,Office Supplies,2014-04-23,798599040,107
3,Snacks,2013-11-20,254577100,377
5,Personal Care,2015-01-16,287955367,706
7,Vegetables,2012-02-21,656595170,905
2,Snacks,2011-12-23,288670337,274
3,Personal Care,2014-10-31,432667195,265
3,Cosmetics,2010-09-13,607384574,196
1,Vegetables,2011-02-15,375738704,753
3,Personal Care,2016-02-19,708535611,162
1,Beverages,2015-01-21,750373351,319
4,Cosmetics,2011-01-17,412929141,991
3,Cereal,2017-01-30,435307347,699
1,Baby Food,2011-04-15,818758523,122
2,Fruits,2016-12-19,766107404,488
2,Beverages,2016-09-25,619529616,456
2,Snacks,2014-02-28,196494615,582
2,Office Supplies,2015-01-30,154060781,465
2,Personal Care,2012-08-20,851947104,506
1,Fruits,2011-02-14,107946527,182
6,Household,2015-11-27,956482875,170
5,Household,2010-09-17,652292478,336
3,Vegetables,2014-05-26,120424163,458
2,Beverages,2011-10-23,625411593,649
3,Vegetables,2010-09-20,713927495,533
1,Office Supplies,2013-09-25,478085792,265
4,Meat,2014-05-26,592090833,616
6,Snacks,2017-04-17,263635241,426
4,Meat,2013-06-19,539907491,345
4,Household,2016-06-28,253412377,462
4,Beverages,2010-04-21,739180171,276
2,Personal Care,2014-10-13,810502469,257
1,Office Supplies,2012-10-27,717428100,930
4,Cereal,2013-07-20,489847171,646
1,Snacks,2010-01-25,757000768,214
2,Household,2017-05-15,463537490,497
1,Meat,2010-01-20,629047381,290
5,Baby Food,2017-07-24,690207326,104
2,Baby Food,2017-07-18,971931540,796
1,Cosmetics,2014-04-26,388331353,124
3,Cereal,2017-01-13,623830592,490
4,Vegetables,2013-03-16,283165585,349
1,Fruits,2010-04-30,741385161,829
2,Fruits,2016-12-22,293850648,400
6,Clothes,2015-02-14,564527165,178
3,Meat,2010-02-26,925023353,139
3,Office Supplies,2014-08-13,829388225,171
6,Cereal,2016-04-24,875971114,957
4,Snacks,2012-10-28,552911698,751
3,Personal Care,2011-05-15,646412646,380
2,Clothes,2012-03-21,604960286,168
5,Fruits,2013-05-21,610434138,683
6,Snacks,2013-07-20,870281827,446
2,Clothes,2014-06-29,192295348,119
2,Clothes,2012-05-22,974577701,288
2,Beverages,2010-09-28,136506688,134
2,Vegetables,2015-03-29,191968333,595
3,Cosmetics,2010-08-28,456759870,111
3,Personal Care,2014-12-19,950623643,539
2,Cereal,2013-08-27,315731036,802
3,Fruits,2011-03-20,599728477,127
6,Vegetables,2010-01-22,626528680,237
3,Fruits,2015-10-26,771851193,468
4,Vegetables,2017-06-19,639274537,399
5,Vegetables,2017-01-21,694872653,646
1,Office Supplies,2012-01-27,372939336,519
3,Office Supplies,2010-06-24,879773414,176
6,Snacks,2013-09-30,341986215,170
5,Cosmetics,2013-01-20,556501567,921
3,Cereal,2015-07-20,729807031,582
4,Office Supplies,2012-10-19,889500606,971
4,Snacks,2012-06-29,974975097,550
3,Fruits,2012-01-28,121166169,319
3,Fruits,2015-02-18,967120730,948
4,Fruits,2011-07-15,373825109,139
3,Clothes,2011-02-27,672578132,346
6,Beverages,2015-08-19,122987926,118
3,Office Supplies,2015-03-17,474990737,481
3,Beverages,2015-07-18,364406907,157
7,Cereal,2015-04-21,735937917,108
7,Snacks,2013-06-30,822538506,611
3,Office Supplies,2010-12-23,318349301,288
2,Meat,2013-11-27,506744658,213
3,Office Supplies,2016-09-16,139164006,302
3,Cosmetics,2014-09-16,342335975,968
3,Household,2015-05-25,691427409,381
3,Fruits,2016-08-24,451507031,679
2,Household,2010-06-25,395236861,413
1,Office Supplies,2013-12-26,280478227,451
2,Meat,2011-03-26,835404956,136
1,Cosmetics,2010-01-29,608503377,224
2,Cereal,2015-08-31,918572318,564
3,Household,2011-06-21,904723107,328
4,Vegetables,2016-02-13,676379573,418
1,Clothes,2014-05-27,365467345,314
3,Snacks,2012-09-28,403308808,671
2,Personal Care,2014-03-16,467476260,309
1,Snacks,2013-07-21,789046943,524
6,Fruits,2012-05-23,878662335,315
5,Personal Care,2012-05-30,642436110,565
2,Personal Care,2016-03-29,636002671,350
4,Meat,2010-07-26,245521962,155
6,Personal Care,2017-01-17,976360833,324
5,Fruits,2013-07-25,272748744,878
3,Beverages,2013-10-29,722659909,317
2,Clothes,2013-12-23,551143157,156
1,Office Supplies,2011-03-25,303559815,469
1,Beverages,2015-03-17,595583713,168
2,Clothes,2013-11-23,763201177,252
2,Fruits,2013-03-21,670724618,812
1,Beverages,2014-01-26,334165751,188
1,Cereal,2010-01-23,620270764,887
1,Fruits,2014-09-28,530980241,533
2,Vegetables,2015-04-23,215900504,783
5,Personal Care,2015-01-30,137451684,218
4,Office Supplies,2010-07-25,796494901,493
4,Meat,2012-08-21,163772094,968
4,Snacks,2013-06-24,721899449,481
3,Meat,2012-12-24,308464610,141
4,Clothes,2017-03-23,576332318,300
3,Meat,2017-01-21,865410935,116
2,Clothes,2015-08-25,129994285,252
1,Household,2013-02-22,187995660,476
2,Clothes,2016-10-17,184783017,917
3,Snacks,2010-05-20,103354156,355
4,Office Supplies,2012-01-28,522421205,257
3,Beverages,2012-07-25,707657992,184
5,Vegetables,2011-03-14,445050847,844
1,Baby Food,2012-02-28,490898597,106
5,Beverages,2013-02-18,321812570,109
3,Baby Food,2016-08-26,384716594,804
3,Fruits,2015-08-14,739294755,180
6,Personal Care,2011-07-27,855647265,220
3,Household,2015-12-26,443296468,658
5,Vegetables,2011-04-14,821041190,289
4,Snacks,2011-03-28,227992761,680
3,Beverages,2017-05-17,687524259,814
3,Beverages,2014-10-13,369889342,233
3,Personal Care,2016-06-30,691624820,340
2,Cereal,2014-08-17,832655370,960
2,Meat,2014-11-29,445422065,333
2,Cosmetics,2010-12-16,400764358,103
6,Beverages,2012-04-22,504718625,200
1,Clothes,2013-01-14,699095094,237
7,Household,2013-10-30,327544772,333
1,Cosmetics,2012-12-16,276898658,245
5,Beverages,2015-07-25,843079936,157
4,Household,2012-05-21,831235730,501
2,Meat,2015-11-17,482729232,334
2,Baby Food,2011-08-23,683891475,120
1,Household,2016-09-25,536366117,757
2,Fruits,2015-06-16,996611726,582
4,Fruits,2012-02-20,515417850,169
2,Household,2015-11-23,901223790,503
5,Baby Food,2013-11-15,885328376,114
7,Fruits,2010-10-21,325191295,128
4,Household,2012-04-21,891647231,356
6,Cosmetics,2011-06-22,297664964,119
7,Clothes,2012-03-16,321149098,143
7,Office Supplies,2015-05-30,355900657,407
1,Office Supplies,2014-11-27,431213653,239
3,Vegetables,2014-02-13,833581483,376
7,Office Supplies,2013-09-25,582187688,592
5,Cereal,2013-04-26,397425973,706
3,Personal Care,2010-10-22,809255778,318
3,Office Supplies,2013-09-23,873436963,433
2,Office Supplies,2015-05-22,727518355,404
3,Vegetables,2010-02-24,129361283,885
5,Snacks,2012-05-18,707139575,698
3,Office Supplies,2014-10-17,109339559,255
6,Clothes,2014-12-13,554760062,167
2,Cosmetics,2011-06-25,282512414,146
2,Clothes,2016-03-18,343020474,223
2,Vegetables,2015-08-22,205561339,820
6,Vegetables,2016-09-28,833047187,548
5,Snacks,2017-03-22,164962136,469
2,Snacks,2015-07-29,495273387,122
5,Baby Food,2017-04-14,316217267,728
4,Beverages,2017-07-21,890342605,323
3,Baby Food,2012-08-22,400510728,141
1,Clothes,2011-03-28,699895465,124
1,Household,2017-04-17,269775140,660
4,Beverages,2015-06-15,306862151,196
1,Cosmetics,2015-04-27,925880372,195
4,Beverages,2011-05-23,137474858,228
3,Clothes,2011-02-14,172336280,250
5,Cereal,2011-03-25,480119979,822
3,Fruits,2011-05-19,211113297,136
2,Cosmetics,2011-01-26,344604480,131
4,Clothes,2014-05-17,779079854,211
1,Cosmetics,2015-01-25,583338248,422
2,Vegetables,2015-07-25,246490991,924
3,Cereal,2015-07-23,327961909,843
4,Cereal,2015-10-23,107487332,789
1,Baby Food,2010-04-14,281209504,796
6,Baby Food,2015-02-20,486441409,122
5,Household,2011-03-18,911798131,924
5,Meat,2017-07-20,568393838,336
2,Baby Food,2011-07-25,396850478,913
2,Baby Food,2011-11-17,541266620,267
5,Office Supplies,2011-05-15,760629689,319
3,Cosmetics,2015-08-23,413057029,423
1,Baby Food,2014-09-14,311400449,146
5,Fruits,2012-04-30,590323150,594
4,Vegetables,2016-08-21,975991761,591
2,Household,2016-09-27,550574529,306
7,Fruits,2016-01-23,281773841,138
5,Office Supplies,2013-12-21,304289376,254
1,Personal Care,2010-12-23,640534102,404
3,Meat,2012-09-22,250677812,364
2,Fruits,2013-08-31,389881885,246
2,Vegetables,2014-01-27,506632649,246
1,Beverages,2016-12-19,772483336,122
5,Vegetables,2011-08-31,310227143,178
3,Cereal,2012-10-31,853804051,989
7,Vegetables,2011-06-23,151922309,549
1,Beverages,2017-01-17,311170852,389
3,Household,2014-11-30,917088735,291
4,Meat,2010-07-21,113357293,138
3,Snacks,2012-06-29,185216891,842
3,Clothes,2014-08-20,921486699,259
3,Personal Care,2014-06-24,644439828,165
3,Office Supplies,2012-05-23,454658305,123
7,Office Supplies,2010-11-21,746915662,409
3,Beverages,2014-08-18,308760726,254
5,Fruits,2013-11-21,191997945,367
1,Office Supplies,2011-11-14,963932120,408
1,Vegetables,2012-05-17,703282344,520
6,Beverages,2013-02-27,297057282,149
3,Beverages,2011-01-15,288714969,191
3,Snacks,2014-07-28,753622472,242
3,Baby Food,2010-11-29,423078620,115
3,Clothes,2010-12-27,348694741,192
6,Personal Care,2011-04-17,633303725,425
3,Snacks,2017-04-21,547446429,408
6,Meat,2015-11-30,826995265,187
3,Beverages,2014-05-15,571584165,105
1,Cosmetics,2010-03-24,580682647,151
3,Personal Care,2012-01-22,949652040,113
3,Personal Care,2010-07-24,944166171,487
5,Cosmetics,2012-08-24,350211369,110
2,Vegetables,2012-09-14,620366895,837
2,Meat,2013-10-29,735175740,134
3,Cosmetics,2016-02-16,415947806,185
2,Office Supplies,2013-05-20,785301721,371
1,Personal Care,2016-08-22,152661311,267
2,Beverages,2015-04-22,947762906,940
3,Household,2011-03-13,270655333,896
3,Personal Care,2011-01-22,351570498,361
5,Meat,2016-06-29,878772199,258
7,Cereal,2014-10-14,203444325,298
6,Office Supplies,2011-03-15,407385337,169
5,Household,2014-07-24,480280482,227
2,Household,2013-09-24,873200929,422
2,Cosmetics,2012-07-14,310927951,246
5,Baby Food,2015-04-22,457322490,118
3,Meat,2014-08-21,451630628,233
3,Baby Food,2017-06-25,116246354,139
1,Baby Food,2013-11-17,336166036,125
1,Snacks,2016-09-19,275775992,691
4,Clothes,2010-05-14,580530297,240
2,Clothes,2017-03-28,909852778,161
2,Office Supplies,2015-05-17,543479764,346
4,Clothes,2010-05-19,631460082,690
3,Cereal,2014-12-26,822238528,879
4,Fruits,2012-06-21,860245645,322
6,Vegetables,2014-09-13,238942182,650
2,Snacks,2015-08-19,384876239,222
4,Office Supplies,2017-07-13,921119773,454
3,Baby Food,2016-06-23,462324273,140
2,Fruits,2014-04-13,297649085,680
3,Clothes,2016-09-14,511766183,659
2,Meat,2011-02-24,860315597,195
3,Meat,2011-09-25,887060868,360
3,Clothes,2010-01-29,149116504,205
2,Clothes,2014-01-19,794968831,279
2,Cosmetics,2013-08-22,543416678,208
3,Vegetables,2015-01-16,333571374,336
1,Vegetables,2015-07-25,997009122,546
3,Personal Care,2013-06-21,500077331,161
2,Personal Care,2010-10-14,904422700,432
4,Vegetables,2015-03-30,800719058,856
1,Office Supplies,2013-05-23,152739846,418
1,Office Supplies,2017-06-16,446577346,532
1,Cereal,2014-07-31,131647813,745
1,Cereal,2013-01-28,465309894,514
2,Household,2015-02-17,221049916,122
3,Cosmetics,2012-08-14,942666709,128
3,Clothes,2013-08-22,194271600,291
3,Meat,2015-12-29,110288417,205
2,Office Supplies,2010-12-19,645453488,151
1,Household,2013-01-18,267889010,159
3,Cereal,2014-12-20,183260381,113
1,Snacks,2011-04-14,887595593,790
4,Snacks,2017-01-19,433456408,802
1,Office Supplies,2014-06-20,318869864,500
5,Office Supplies,2015-11-13,508350980,633
5,Fruits,2012-11-22,776507079,315
5,Clothes,2015-02-22,831021153,232
1,Snacks,2017-05-31,185828864,949
2,Fruits,2014-05-27,504598033,433
1,Baby Food,2011-06-20,632719647,742
1,Beverages,2016-07-30,839181077,376
4,Cosmetics,2011-03-17,987011134,194
3,Fruits,2015-02-13,585701596,673
2,Household,2011-11-22,390722596,118
3,Household,2013-06-16,343235051,489
1,Clothes,2011-03-17,812379586,967
3,Clothes,2014-11-17,819912517,329
6,Beverages,2013-07-28,592296826,841
4,Fruits,2015-09-25,267081344,287
3,Fruits,2015-09-24,502127397,658
3,Clothes,2012-10-13,225608813,543
1,Office Supplies,2011-08-17,502135550,100
3,Snacks,2016-04-16,877505338,212
3,Clothes,2016-03-21,560749328,252
3,Fruits,2012-04-29,181117618,386
2,Beverages,2017-06-23,519902074,299
5,Meat,2013-08-28,696047675,176
2,Cosmetics,2012-07-18,337180125,209
1,Beverages,2010-10-19,261155593,190
6,Cereal,2011-02-15,604526841,208
1,Office Supplies,2015-12-13,969905507,285
1,Cosmetics,2015-11-23,431603753,263
1,Meat,2010-04-29,471546351,361
3,Vegetables,2011-10-25,483762204,440
3,Beverages,2014-01-14,145521485,602
3,Vegetables,2014-01-14,956100070,101
5,Meat,2012-01-23,461022222,203
2,Cosmetics,2016-01-30,766586768,234
4,Personal Care,2014-12-22,856400859,391
2,Vegetables,2015-12-23,254810559,269
4,Beverages,2015-04-13,118252217,735
2,Beverages,2014-08-21,239569604,897
2,Cosmetics,2013-03-29,816743648,381
3,Personal Care,2016-10-31,304472196,506
1,Baby Food,2015-11-17,752804076,494
6,Beverages,2017-01-18,232100617,821
3,Beverages,2016-09-22,483035647,312
2,Baby Food,2013-10-20,714078986,110
2,Vegetables,2013-04-29,330163466,142
3,Meat,2013-09-14,453485858,196
5,Clothes,2012-09-30,831052052,201
6,Vegetables,2013-09-27,754182517,747
2,Clothes,2013-05-30,936988580,164
3,Household,2016-03-15,339635312,225
4,Office Supplies,2016-04-20,758132874,379
5,Beverages,2012-10-25,561924350,151
1,Household,2010-10-13,536621892,361
2,Baby Food,2014-05-24,538524329,272
1,Fruits,2011-05-27,400701701,373
1,Cosmetics,2013-03-19,405097091,160
1,Cosmetics,2012-08-17,848443925,596
3,Baby Food,2015-12-18,133351123,661
3,Clothes,2010-01-31,292104423,324
1,Household,2012-03-19,723860681,267
6,Fruits,2010-08-23,912997615,355
3,Personal Care,2017-06-29,589251554,840
3,Cereal,2011-11-14,452671325,510
5,Personal Care,2011-10-20,823618257,328
2,Office Supplies,2017-06-16,292766177,255
2,Fruits,2010-04-13,239922797,508
6,Meat,2012-12-20,325781810,179
2,Cosmetics,2015-01-28,906979596,112
3,Vegetables,2015-09-18,908655869,290
2,Beverages,2011-08-16,365169513,199
6,Office Supplies,2017-03-29,650011098,831
5,Vegetables,2016-11-15,606979453,687
2,Household,2011-01-17,500185906,250
2,Clothes,2012-09-13,664054286,260
2,Vegetables,2013-02-19,153320920,902
3,Household,2016-01-23,793034636,272
2,Cosmetics,2017-03-13,570034062,121
5,Vegetables,2015-03-17,946893441,515
4,Clothes,2011-09-25,352815043,167
6,Cereal,2013-07-27,353275525,109
3,Snacks,2010-03-29,635823714,313
3,Cereal,2015-01-16,508320939,271
2,Cosmetics,2011-05-21,798807609,994
5,Clothes,2017-06-25,265964257,128
3,Cosmetics,2011-12-14,517064082,252
4,Beverages,2010-09-13,831843411,311
1,Personal Care,2014-03-30,472948396,271
5,Office Supplies,2010-01-14,233419835,155
3,Vegetables,2010-08-31,173579108,433
2,Clothes,2013-12-28,914024579,323
4,Household,2014-12-13,791616714,293
2,Cereal,2013-06-13,684665668,777
2,Beverages,2016-05-16,921195733,363
3,Meat,2015-12-18,472027003,778
3,Beverages,2014-02-14,654620635,179
1,Office Supplies,2013-08-13,956793153,273
2,Beverages,2016-02-27,561258733,247
6,Cosmetics,2015-02-28,405836951,132
7,Beverages,2015-12-20,712740886,150
2,Vegetables,2017-07-28,126010453,740
3,Vegetables,2012-01-15,772343432,221
3,Snacks,2017-07-28,861848104,863
3,Cosmetics,2015-04-18,665880334,201
3,Personal Care,2015-07-25,175843322,272
4,Snacks,2016-10-21,980091035,932
6,Household,2015-06-27,235664737,366
4,Fruits,2014-12-14,515047919,206
4,Household,2013-10-26,421767556,464
3,Baby Food,2013-11-14,145633494,803
2,Meat,2014-01-17,284062087,333
6,Snacks,2013-03-15,144034898,193
5,Household,2012-02-20,636010825,431
6,Meat,2014-03-31,400018060,112
5,Cosmetics,2015-07-22,687812221,204
5,Beverages,2016-03-27,542842042,250
4,Baby Food,2015-03-28,510295903,107
5,Meat,2010-01-15,501212012,314
2,Fruits,2010-11-22,825631844,115
4,Baby Food,2016-07-15,580479228,886
2,Beverages,2011-08-22,282990491,645
3,Snacks,2012-08-25,601512467,951
5,Fruits,2012-02-24,803558337,665
3,Fruits,2010-07-22,335651481,386
3,Snacks,2013-03-24,123608911,728
2,Vegetables,2011-02-19,948634517,808
4,Meat,2011-11-29,545046174,474
4,Meat,2012-10-14,368832767,170
1,Beverages,2015-07-29,364329230,626
2,Beverages,2015-07-27,318949258,962
6,Beverages,2016-05-23,217278087,199
3,Cosmetics,2017-01-18,184319961,849
5,Meat,2015-11-30,598443162,541
2,Vegetables,2012-03-27,736652886,740
3,Meat,2011-06-24,411409938,153
1,Cosmetics,2012-03-21,241252744,237
3,Clothes,2014-05-21,701230132,302
1,Personal Care,2011-05-27,986703431,358
5,Meat,2016-05-26,104399573,109
3,Snacks,2014-08-20,634566724,121
3,Beverages,2016-02-29,342585742,241
1,Snacks,2012-02-13,246641194,532
4,Cereal,2015-12-31,265792167,311
2,Household,2013-09-30,406493985,475
3,Fruits,2012-02-28,630265319,579
6,Vegetables,2014-09-16,967813813,588
5,Cosmetics,2013-12-28,909813296,744
5,Meat,2011-03-27,467250096,311
2,Household,2015-03-31,696735179,415
5,Personal Care,2016-05-19,492390334,458
1,Meat,2012-01-23,490029132,341
5,Fruits,2015-06-13,496292197,189
1,Clothes,2011-04-23,542820155,502
3,Baby Food,2017-03-13,786188352,150
1,Baby Food,2013-09-30,281807744,323
2,Vegetables,2014-08-16,535620248,717
4,Meat,2014-03-29,639393413,349
2,Clothes,2010-09-25,525953996,118
1,Personal Care,2010-03-13,603745353,295
4,Clothes,2010-10-17,311454951,189
1,Cosmetics,2014-12-31,480335843,238
2,Meat,2010-01-19,448393952,313
3,Clothes,2014-05-24,760818517,702
5,Household,2013-05-19,386329352,115
3,Snacks,2012-01-18,308273208,365
5,Cosmetics,2015-05-22,588151633,157
2,Snacks,2016-02-23,383360040,351
5,Household,2015-01-15,182042872,471
2,Cosmetics,2014-09-21,388936460,999
5,Snacks,2015-02-14,579089629,423
1,Baby Food,2017-03-27,847863709,905
2,Cereal,2010-07-17,534212195,481
5,Beverages,2011-05-19,830569255,875
6,Meat,2013-05-31,311156690,256
1,Baby Food,2016-01-29,706644332,982
1,Cosmetics,2013-09-26,874893510,244
2,Cereal,2014-09-18,362684285,608
1,Baby Food,2015-11-16,449511039,146
2,Household,2015-04-22,943669641,840
2,Personal Care,2016-06-24,154583919,208
2,Baby Food,2016-05-15,511990201,129
1,Cosmetics,2016-10-19,915937316,133
2,Snacks,2012-12-19,515211856,145
4,Household,2010-07-27,559048163,182
6,Beverages,2011-08-14,531968581,572
7,Baby Food,2012-12-28,299333941,134
6,Meat,2016-05-19,477827870,318
3,Baby Food,2011-08-29,187823569,366
1,Personal Care,2014-06-29,593432366,491
7,Household,2012-05-14,849497067,196
1,Cereal,2017-07-24,679738128,992
5,Cereal,2015-02-25,221444308,107
6,Cosmetics,2012-09-24,784569585,113
1,Meat,2013-06-20,460837256,306
2,Meat,2013-10-24,684245955,889
2,Cosmetics,2010-04-25,703089225,225
2,Meat,2013-09-16,232648217,168
5,Cereal,2010-04-15,501457059,133
7,Clothes,2017-05-28,770492064,164
3,Snacks,2016-03-28,182991731,169
3,Snacks,2010-09-28,479629886,194
1,Personal Care,2011-08-30,239579474,325
2,Beverages,2017-07-16,970356976,287
3,Cereal,2012-10-14,194201219,856
3,Cosmetics,2014-02-16,901474416,136
7,Personal Care,2012-12-15,761317193,540
5,Office Supplies,2010-02-16,367870175,515
1,Personal Care,2015-12-20,540273988,449
5,Baby Food,2014-11-17,389768588,669
5,Household,2012-05-26,522669255,417
1,Clothes,2012-09-22,795274817,299
6,Fruits,2013-07-15,684196603,542
4,Cosmetics,2017-05-14,636358439,383
4,Vegetables,2012-08-30,718996655,540
1,Household,2015-06-15,169660079,253
3,Meat,2010-03-17,309977376,293
1,Cereal,2016-03-24,464479911,102
2,Household,2012-03-26,379439294,169
2,Meat,2011-11-23,448736417,362
4,Fruits,2016-08-29,327923285,598
3,Personal Care,2017-04-13,682089459,242
2,Vegetables,2014-11-24,402796828,489
1,Clothes,2014-05-24,839888751,215
1,Cosmetics,2011-12-29,382933461,194
3,Beverages,2011-07-16,887014520,195
1,Office Supplies,2011-10-22,646586024,421
4,Clothes,2011-09-22,773197877,189
2,Snacks,2015-11-22,637524878,646
2,Baby Food,2011-01-26,250971782,111
2,Cosmetics,2015-11-21,768587052,221
3,Snacks,2010-11-26,633683097,951
3,Cosmetics,2010-11-16,484042870,207
4,Cosmetics,2013-08-14,353828275,118
1,Fruits,2015-04-30,648839509,337
2,Beverages,2013-01-27,613217198,109
5,Household,2013-05-24,616101968,357
1,Vegetables,2015-01-25,211208140,336
6,Household,2017-02-22,351634442,266
2,Snacks,2011-01-14,949929702,405
2,Meat,2017-07-20,722205007,195
6,Baby Food,2016-04-30,533714377,108
3,Meat,2010-03-29,970524346,312
6,Clothes,2013-07-31,178053891,321
4,Fruits,2010-11-24,149854648,288
6,Household,2015-05-22,887587440,286
2,Vegetables,2010-11-18,872310006,433
2,Office Supplies,2012-05-21,958086621,418
2,Personal Care,2015-04-21,363925826,147
1,Clothes,2011-10-18,948776566,104
2,Snacks,2016-03-25,740812671,174
1,Cosmetics,2013-09-30,988520467,106
1,Office Supplies,2017-01-20,310698783,802
4,Beverages,2017-03-17,546458947,260
5,Cosmetics,2015-06-18,216732633,127
2,Clothes,2016-10-28,695848119,207
2,Beverages,2015-08-27,828048408,215
4,Baby Food,2015-12-21,217971169,218
4,Snacks,2014-08-18,437540233,656
3,Beverages,2017-02-15,878991925,667
3,Baby Food,2011-01-29,104875075,593
3,Office Supplies,2015-06-22,798051011,518
2,Cereal,2015-08-27,119289052,106
4,Baby Food,2013-01-27,864636313,630
2,Office Supplies,2016-08-18,111846673,355
3,Personal Care,2016-07-20,895343959,583
1,Cereal,2012-02-13,383843266,773
3,Vegetables,2011-03-20,645462501,504
3,Baby Food,2010-03-13,703635966,596
4,Vegetables,2016-03-19,114350354,697
2,Household,2015-05-23,186778581,396
2,Cereal,2017-04-14,434527575,611
2,Clothes,2011-12-19,395526969,146
5,Snacks,2014-11-21,945937287,264
4,Clothes,2013-02-14,736291539,139
2,Baby Food,2017-03-21,339829719,322
2,Personal Care,2017-03-23,464161908,265
2,Meat,2011-07-22,914959275,205
4,Beverages,2011-09-15,209314715,309
1,Baby Food,2013-11-15,374185597,138
